Citizen_ID,District,Age,Gender,Community,Annual_Income,Ration_Card_Type,Education_Level,Occupation,Land_Holding_Acres,Marital_Status,Disability_Status,SHG_Member,Eligible_Scheme
TN-TEN-102708,Tenkasi,63,Female,BC,34751,AAY,12th Pass,Agriculture,3.6,Widow,0,1,Destitute Widow Pension Scheme
TN-TEN-214702,Tenkasi,58,Female,SC,57399,PHH,8th Pass,Agriculture,0.5,Married,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-RAM-472666,Ramanathapuram,68,Male,BC,107031,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-586587,Ramanathapuram,76,Male,SC,107667,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-271623,Tirunelveli,69,Male,MBC,70391,PHH,8th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-776892,Theni,22,Female,BC,24841,PHH,Diploma,Daily Wage,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-THE-353182,Theni,18,Female,MBC,29132,PHH,Graduate,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-DIN-580247,Dindigul,50,Male,BC,21389,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-210007,Virudhunagar,43,Male,BC,40877,PHH,Graduate,Weaver,0,Married,0,0,Not Eligible / General Public
TN-TIR-897385,Tirunelveli,64,Male,BC,142681,NPHH,12th Pass,Agriculture,0.6,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THO-157967,Thoothukudi,45,Male,SC,57280,PHH,10th Pass,Agriculture,4.3,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-104060,Theni,61,Female,SC,63272,PHH,12th Pass,Daily Wage,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-DIN-892936,Dindigul,65,Male,SC,218068,NPHH,8th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-VIR-711872,Virudhunagar,81,Female,BC,114265,PHH,10th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-VIR-767167,Virudhunagar,69,Male,General,71126,PHH,10th Pass,Unemployed,0,Widow,1,0,Differently Abled Pension Scheme
TN-TEN-271636,Tenkasi,59,Male,ST,24567,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TEN-720906,Tenkasi,79,Female,BC,68565,PHH,Illiterate,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-KAN-704977,Kanyakumari,78,Female,BC,40920,PHH,8th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-THE-717372,Theni,82,Male,BC,34450,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-227328,Virudhunagar,50,Female,BC,61524,PHH,12th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TEN-203968,Tenkasi,85,Female,BC,39770,PHH,8th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THE-789076,Theni,73,Female,MBC,173225,NPHH,Diploma,Unemployed,0,Married,1,1,Differently Abled Pension Scheme
TN-SIV-277505,Sivaganga,82,Male,SC,117619,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-785646,Ramanathapuram,40,Male,BC,73499,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-908708,Madurai,76,Female,MBC,112875,PHH,8th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-892983,Tenkasi,39,Female,MBC,44649,AAY,10th Pass,Daily Wage,0,Widow,0,1,Destitute Widow Pension Scheme
TN-KAN-999239,Kanyakumari,20,Male,MBC,117832,PHH,10th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-TEN-176427,Tenkasi,50,Male,BC,37319,PHH,10th Pass,Agriculture,1,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TEN-508002,Tenkasi,52,Female,BC,43845,PHH,Illiterate,Unemployed,0,Single,0,0,Not Eligible / General Public
TN-THE-742276,Theni,53,Female,BC,20843,PHH,12th Pass,Agriculture,1.3,Married,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-444842,Tirunelveli,82,Female,MBC,176573,NPHH,10th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-MAD-909305,Madurai,56,Male,BC,64867,PHH,10th Pass,Agriculture,4.9,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-SIV-594531,Sivaganga,69,Male,SC,18806,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-787872,Virudhunagar,76,Female,BC,60182,AAY,8th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THE-127545,Theni,66,Female,BC,93045,PHH,8th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-KAN-112639,Kanyakumari,20,Male,MBC,191007,NPHH,8th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-TIR-665687,Tirunelveli,85,Female,General,39884,PHH,8th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-VIR-834788,Virudhunagar,62,Female,MBC,29744,PHH,12th Pass,Daily Wage,0,Single,0,0,Indira Gandhi National Old Age Pension
TN-TIR-638017,Tirunelveli,76,Female,BC,23670,PHH,10th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-THO-756336,Thoothukudi,27,Female,MBC,53822,PHH,8th Pass,Agriculture,1.1,Married,0,1,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THO-170503,Thoothukudi,29,Male,BC,19119,AAY,12th Pass,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-KAN-282517,Kanyakumari,40,Female,MBC,64784,PHH,12th Pass,Daily Wage,0,Widow,0,0,Destitute Widow Pension Scheme
TN-TEN-117215,Tenkasi,78,Female,MBC,17642,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-142609,Ramanathapuram,22,Male,BC,18649,PHH,Illiterate,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-TEN-140728,Tenkasi,67,Male,MBC,53272,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-862320,Ramanathapuram,24,Female,SC,28283,PHH,Illiterate,Agriculture,3.8,Widow,0,0,Destitute Widow Pension Scheme
TN-TEN-224861,Tenkasi,44,Male,BC,100719,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-876653,Theni,23,Male,BC,36776,PHH,Illiterate,Agriculture,4.1,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-DIN-443236,Dindigul,53,Male,BC,26044,PHH,12th Pass,Agriculture,3.1,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-752911,Ramanathapuram,53,Female,MBC,23438,AAY,10th Pass,Agriculture,1.9,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-885851,Theni,25,Male,BC,58376,PHH,10th Pass,Agriculture,1,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-VIR-160789,Virudhunagar,64,Male,SC,75909,PHH,Illiterate,Agriculture,2.5,Widow,0,0,Indira Gandhi National Old Age Pension
TN-VIR-987770,Virudhunagar,76,Female,SC,61326,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-201637,Tenkasi,84,Male,BC,62575,PHH,Graduate,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-KAN-637212,Kanyakumari,65,Male,BC,19062,PHH,Illiterate,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-DIN-114603,Dindigul,64,Female,MBC,97030,PHH,8th Pass,Daily Wage,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-MAD-589418,Madurai,75,Female,BC,37478,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-174347,Virudhunagar,50,Male,BC,128143,NPHH,12th Pass,Agriculture,1.5,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THO-450920,Thoothukudi,51,Male,General,45328,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-TIR-787477,Tirunelveli,52,Male,SC,204232,NPHH,8th Pass,Agriculture,3.7,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-522281,Thoothukudi,75,Male,BC,68902,PHH,Diploma,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-RAM-737135,Ramanathapuram,47,Female,BC,39010,PHH,12th Pass,Daily Wage,0,Single,1,0,Differently Abled Pension Scheme
TN-TIR-151291,Tirunelveli,17,Female,BC,69344,PHH,10th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-MAD-417458,Madurai,80,Male,BC,35086,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-199046,Ramanathapuram,70,Male,SC,228100,NPHH,8th Pass,Unemployed,0,Widow,0,0,Not Eligible / General Public
TN-TIR-868915,Tirunelveli,57,Male,MBC,95641,PHH,10th Pass,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-THE-334824,Theni,32,Male,General,47340,PHH,Illiterate,Agriculture,1,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-SIV-836083,Sivaganga,26,Male,BC,25168,PHH,10th Pass,Agriculture,1.3,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-RAM-584210,Ramanathapuram,19,Female,SC,45762,PHH,Graduate,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-THE-428045,Theni,43,Female,BC,26541,PHH,Illiterate,Self-Employed,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-VIR-364258,Virudhunagar,45,Male,SC,53708,PHH,Graduate,Agriculture,0.7,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-DIN-672000,Dindigul,59,Female,BC,30410,PHH,Graduate,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-MAD-256911,Madurai,56,Male,MBC,109124,PHH,12th Pass,Agriculture,4.2,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THO-721102,Thoothukudi,20,Male,ST,69285,PHH,12th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-TIR-931353,Tirunelveli,58,Male,MBC,24481,PHH,8th Pass,Agriculture,1.3,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-KAN-274739,Kanyakumari,81,Female,SC,18715,AAY,10th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-785349,Madurai,73,Male,BC,71134,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-508034,Theni,21,Male,BC,31060,PHH,Diploma,Student,0,Widow,0,0,Not Eligible / General Public
TN-MAD-557465,Madurai,27,Female,BC,54903,PHH,8th Pass,Agriculture,1.3,Single,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-VIR-295289,Virudhunagar,31,Female,MBC,22223,PHH,12th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-591797,Theni,67,Female,BC,45664,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-372154,Thoothukudi,24,Male,SC,18906,PHH,Diploma,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-190857,Ramanathapuram,63,Female,BC,21637,PHH,10th Pass,Agriculture,3.9,Separated,0,0,Indira Gandhi National Old Age Pension
TN-THO-322725,Thoothukudi,76,Male,BC,94380,PHH,10th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-THO-314301,Thoothukudi,62,Female,MBC,17922,AAY,12th Pass,Daily Wage,0,Single,0,0,Indira Gandhi National Old Age Pension
TN-THE-910360,Theni,60,Male,BC,79430,PHH,12th Pass,Daily Wage,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-723351,Tirunelveli,62,Male,MBC,55366,PHH,Graduate,Daily Wage,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-106523,Tenkasi,45,Female,BC,19750,PHH,10th Pass,Agriculture,0.9,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-843254,Theni,56,Male,SC,26561,AAY,Illiterate,Agriculture,2.2,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-RAM-375395,Ramanathapuram,77,Male,BC,127532,NPHH,Illiterate,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-THE-117040,Theni,28,Female,MBC,54408,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-807403,Theni,53,Female,BC,53765,PHH,12th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-675248,Madurai,59,Male,MBC,103842,PHH,12th Pass,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-DIN-865067,Dindigul,18,Male,BC,70636,PHH,Graduate,Student,0,Single,0,0,Not Eligible / General Public
TN-DIN-304118,Dindigul,78,Male,MBC,34190,PHH,10th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-TIR-728954,Tirunelveli,61,Female,MBC,77684,PHH,8th Pass,Agriculture,2.2,Married,1,1,Differently Abled Pension Scheme
TN-KAN-948396,Kanyakumari,45,Male,MBC,28818,PHH,Graduate,Weaver,0,Married,0,0,Not Eligible / General Public
TN-THE-851305,Theni,34,Male,ST,69481,PHH,Graduate,Unemployed,0,Single,0,0,Not Eligible / General Public
TN-KAN-636735,Kanyakumari,37,Male,MBC,105318,PHH,Illiterate,Agriculture,3.9,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-667353,Virudhunagar,70,Female,SC,42275,PHH,10th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-TEN-396211,Tenkasi,20,Female,BC,21339,PHH,10th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-VIR-368941,Virudhunagar,63,Male,SC,66052,AAY,12th Pass,Agriculture,0.6,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-606585,Thoothukudi,23,Female,ST,110164,PHH,Illiterate,Agriculture,4.2,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-DIN-465582,Dindigul,37,Female,BC,59271,PHH,Illiterate,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-KAN-129979,Kanyakumari,63,Male,SC,34436,PHH,10th Pass,Daily Wage,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TIR-213067,Tirunelveli,33,Female,BC,71551,PHH,10th Pass,Weaver,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-VIR-864587,Virudhunagar,73,Male,MBC,213540,NPHH,12th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-TEN-136243,Tenkasi,23,Female,BC,44167,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-951150,Madurai,33,Female,BC,72733,PHH,Graduate,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-RAM-231596,Ramanathapuram,36,Male,SC,41440,AAY,10th Pass,Agriculture,1.5,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-THE-730434,Theni,85,Male,MBC,94312,PHH,Illiterate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-DIN-194663,Dindigul,19,Male,MBC,99232,PHH,12th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-DIN-738356,Dindigul,43,Female,BC,108644,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-208689,Virudhunagar,48,Male,ST,20004,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-DIN-403517,Dindigul,65,Female,BC,93954,PHH,10th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-RAM-581088,Ramanathapuram,31,Female,MBC,56392,PHH,Graduate,Agriculture,3.2,Widow,0,0,Destitute Widow Pension Scheme
TN-THE-672238,Theni,32,Male,BC,37096,PHH,10th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-638310,Thoothukudi,66,Female,SC,104217,PHH,12th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-624636,Virudhunagar,33,Female,SC,16916,PHH,8th Pass,Agriculture,3.7,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-VIR-806721,Virudhunagar,32,Male,SC,95371,PHH,12th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-VIR-926898,Virudhunagar,35,Female,SC,234591,NPHH,12th Pass,Daily Wage,0,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-THO-631798,Thoothukudi,62,Male,BC,59298,PHH,12th Pass,Agriculture,4.7,Married,0,0,Indira Gandhi National Old Age Pension
TN-MAD-712419,Madurai,43,Male,SC,26236,PHH,Illiterate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-MAD-560048,Madurai,26,Female,MBC,105150,PHH,8th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-KAN-244060,Kanyakumari,67,Female,MBC,206946,NPHH,12th Pass,Unemployed,0,Married,0,1,Not Eligible / General Public
TN-MAD-147249,Madurai,68,Female,ST,44957,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-TEN-646789,Tenkasi,75,Male,SC,20069,PHH,8th Pass,Unemployed,0,Married,1,0,Differently Abled Pension Scheme
TN-RAM-393772,Ramanathapuram,24,Female,SC,42940,AAY,12th Pass,Daily Wage,0,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-TIR-507972,Tirunelveli,72,Female,MBC,42395,AAY,12th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-727540,Madurai,67,Male,ST,37368,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-439859,Virudhunagar,74,Male,MBC,34618,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-233068,Thoothukudi,77,Female,BC,113812,PHH,10th Pass,Unemployed,0,Widow,0,0,Destitute Widow Pension Scheme
TN-MAD-668817,Madurai,42,Female,General,33473,AAY,10th Pass,Daily Wage,0,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-THO-779831,Thoothukudi,60,Female,SC,50352,PHH,8th Pass,Agriculture,2.4,Married,0,1,Indira Gandhi National Old Age Pension
TN-SIV-627102,Sivaganga,43,Female,BC,83116,PHH,10th Pass,Agriculture,4.8,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-RAM-892756,Ramanathapuram,22,Female,ST,51888,PHH,Graduate,Agriculture,0.8,Separated,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-TEN-835870,Tenkasi,58,Male,BC,40884,AAY,Illiterate,Agriculture,2.3,Married,1,0,Differently Abled Pension Scheme
TN-TIR-411377,Tirunelveli,19,Female,BC,18292,PHH,Illiterate,Student,0,Single,0,0,Not Eligible / General Public
TN-MAD-822956,Madurai,33,Male,MBC,43239,PHH,Illiterate,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-KAN-876141,Kanyakumari,21,Female,BC,242822,NPHH,10th Pass,Student,0,Married,0,0,Not Eligible / General Public
TN-VIR-126505,Virudhunagar,44,Female,BC,173506,NPHH,Graduate,Agriculture,4.9,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-THE-614759,Theni,36,Female,SC,24130,PHH,10th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-VIR-429647,Virudhunagar,77,Male,SC,46328,PHH,8th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-441383,Thoothukudi,23,Female,BC,24104,PHH,8th Pass,Agriculture,4.1,Widow,0,1,Destitute Widow Pension Scheme
TN-MAD-779191,Madurai,70,Female,BC,104185,PHH,12th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-DIN-837087,Dindigul,53,Female,MBC,37549,PHH,10th Pass,Agriculture,4.3,Widow,0,1,Destitute Widow Pension Scheme
TN-THE-388941,Theni,52,Female,BC,22703,PHH,8th Pass,Weaver,0,Married,0,0,Not Eligible / General Public
TN-THE-574808,Theni,51,Female,SC,25968,PHH,Illiterate,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-THE-958390,Theni,66,Female,MBC,143210,NPHH,10th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-TIR-692570,Tirunelveli,55,Female,BC,34699,PHH,10th Pass,Weaver,0,Married,0,0,Not Eligible / General Public
TN-MAD-691987,Madurai,64,Female,SC,72475,PHH,Illiterate,Daily Wage,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-VIR-142912,Virudhunagar,81,Female,BC,24103,PHH,12th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-RAM-162549,Ramanathapuram,82,Male,SC,60999,PHH,8th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-KAN-902539,Kanyakumari,48,Male,BC,112931,PHH,8th Pass,Weaver,0,Single,0,0,Not Eligible / General Public
TN-TIR-674721,Tirunelveli,40,Male,MBC,27374,PHH,Illiterate,Self-Employed,0,Single,0,0,Not Eligible / General Public
TN-VIR-713980,Virudhunagar,64,Female,SC,23848,PHH,8th Pass,Unemployed,0,Single,0,1,Indira Gandhi National Old Age Pension
TN-RAM-458084,Ramanathapuram,29,Male,MBC,127121,NPHH,8th Pass,Agriculture,3.5,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-VIR-116210,Virudhunagar,28,Female,MBC,89190,PHH,10th Pass,Agriculture,3,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THE-967708,Theni,45,Female,SC,61086,PHH,Illiterate,Self-Employed,0,Married,0,0,Not Eligible / General Public
TN-TIR-381334,Tirunelveli,50,Male,MBC,66290,PHH,Diploma,Agriculture,2.4,Widow,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-TIR-249549,Tirunelveli,56,Male,BC,20653,PHH,Illiterate,Daily Wage,0,Widow,0,0,MGNREGS (100 Days Rural Employment)
TN-TIR-593491,Tirunelveli,79,Male,General,41261,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THO-501911,Thoothukudi,39,Female,BC,118127,PHH,10th Pass,Daily Wage,0,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-MAD-829147,Madurai,26,Male,BC,44652,PHH,8th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-TIR-397651,Tirunelveli,61,Male,General,64597,PHH,12th Pass,Daily Wage,0,Single,0,0,Indira Gandhi National Old Age Pension
TN-THO-825509,Thoothukudi,23,Female,BC,67475,PHH,Graduate,Weaver,0,Married,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-TIR-658904,Tirunelveli,24,Male,MBC,62082,AAY,Illiterate,Unemployed,0,Single,0,0,Not Eligible / General Public
TN-DIN-363587,Dindigul,55,Male,BC,46158,PHH,Illiterate,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-THO-937281,Thoothukudi,83,Female,MBC,67595,PHH,12th Pass,Unemployed,0,Married,0,1,Indira Gandhi National Old Age Pension
TN-KAN-771654,Kanyakumari,68,Male,BC,66922,PHH,10th Pass,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-THE-411457,Theni,52,Female,MBC,161298,NPHH,12th Pass,Daily Wage,0,Married,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-SIV-531809,Sivaganga,19,Female,MBC,63767,PHH,Diploma,Student,0,Single,0,0,Pudhumai Penn Scheme (Moovalur Ramamirtham)
TN-SIV-156688,Sivaganga,64,Male,BC,35500,PHH,12th Pass,Unemployed,0,Widow,0,0,Indira Gandhi National Old Age Pension
TN-RAM-268840,Ramanathapuram,35,Male,BC,71113,PHH,10th Pass,Daily Wage,0,Married,0,0,Kalaignarin Kanavu Illam (Housing)
TN-DIN-485542,Dindigul,71,Female,MBC,24396,PHH,Graduate,Unemployed,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-DIN-276592,Dindigul,73,Female,BC,37780,PHH,12th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-SIV-515262,Sivaganga,17,Male,BC,68110,AAY,10th Pass,Student,0,Single,0,0,Not Eligible / General Public
TN-RAM-269476,Ramanathapuram,60,Male,MBC,22163,PHH,8th Pass,Weaver,0,Married,0,0,Indira Gandhi National Old Age Pension
TN-RAM-307279,Ramanathapuram,22,Female,MBC,40008,PHH,10th Pass,Agriculture,3.9,Single,0,1,Mahalir Thittam (SHG Loan Scheme)
TN-THE-887348,Theni,47,Female,BC,26405,PHH,Graduate,Agriculture,1.4,Married,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-VIR-752216,Virudhunagar,59,Female,MBC,36314,PHH,10th Pass,Agriculture,2.8,Single,0,0,MGNREGS (100 Days Rural Employment)
TN-MAD-683394,Madurai,30,Female,SC,85002,PHH,8th Pass,Unemployed,0,Married,0,0,Not Eligible / General Public
TN-THE-189157,Theni,58,Female,BC,66746,PHH,12th Pass,Self-Employed,0,Married,1,1,Differently Abled Pension Scheme
TN-KAN-821998,Kanyakumari,57,Male,MBC,15963,PHH,Graduate,Agriculture,0.6,Separated,0,0,Uzhavar Pathukappu Thittam (Marginal Farmer)
TN-DIN-822170,Dindigul,22,Female,BC,41151,AAY,10th Pass,Agriculture,4.6,Married,0,0,MGNREGS (100 Days Rural Employment)
TN-RAM-238935,Ramanathapuram,67,Female,BC,20819,AAY,8th Pass,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
TN-DIN-830812,Dindigul,83,Female,BC,53194,PHH,Diploma,Unemployed,0,Widow,0,1,Destitute Widow Pension Scheme
